UID,Row_ID,Data citation,Full citation,Region,Region Label,URL,Tephra,Volcanic Zone,Volcanic source,Site,Depth,Sample_ID,Point_ID,UMAP_VARG25_2D_1,UMAP_VARG25_2D_2
48417,48417,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.76134491,4.054146767
48418,48418,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.786202431,3.844069004
48419,48419,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.749562263,3.997338295
48420,48420,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.713060379,3.932411909
48421,48421,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.733350754,3.854045868
48422,48422,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.763302803,3.991947651
48423,48423,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.754582405,4.008974075
48424,48424,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.629528999,4.05619669
48425,48425,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,8.995546341,4.786493301
48426,48426,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,8.948431015,5.159379005
48427,48427,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.761575699,3.992430925
48428,48428,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,8.839024544,5.540172577
48429,48429,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,7.835981846,5.128205776
48430,48430,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,8.491348267,5.29734993
48431,48431,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / S.Cherpuk Cone ~7400 BP,,Ichinsky,,,113'-2,,9.743725777,3.988281488
48432,48432,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.141626358,5.177931309
48433,48433,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.049301147,3.718312025
48434,48434,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.13361311,5.159314632
48435,48435,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.179242134,5.164821625
48436,48436,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.0023036,4.237699509
48437,48437,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.12770462,5.179924011
48438,48438,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.120470047,5.091765881
48439,48439,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.160546303,5.155027866
48440,48440,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.140769482,5.194540501
48441,48441,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.172733307,5.19457531
48442,48442,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.274672985,4.337985039
48443,48443,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.214161396,5.167921066
48444,48444,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,Ichinsky / N.Cherpuk Cone ~7400 BP,,Ichinsky,,,107-1,,7.521084785,5.111102104
48445,48445,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-3.701016188,-3.480720997
48446,48446,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-4.61824894,-3.434195042
48447,48447,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-3.320977926,-1.239715457
48448,48448,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-1.483945727,-2.247282028
48449,48449,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-1.46269238,-1.484279037
48450,48450,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-3.253455162,-1.084999681
48451,48451,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,90-352,,-3.933196545,-2.79651475
48452,48452,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-3.139537573,-2.647381067
48453,48453,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-3.468112946,-2.826241732
48454,48454,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-0.462167978,-2.618141651
48455,48455,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-3.563687325,-2.944318056
48456,48456,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-2.501276016,-2.518041372
48457,48457,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-3.47476244,-3.035767078
48458,48458,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-3.558725834,-2.86871624
48459,48459,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,1.744635701,-3.826878071
48460,48460,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,349-90,,-3.303625345,-2.986120701
48461,48461,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,-3.540878057,-2.867189407
48462,48462,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,1.083179593,-3.714107513
48463,48463,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,-2.901347637,-3.380555391
48464,48464,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,-3.270091295,-3.22005415
48465,48465,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,-0.487991512,-2.729674101
48466,48466,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,-3.708772659,-3.168123245
48467,48467,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,0.853872538,-3.559966087
48468,48468,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG,,Khangar,,,98100-3,,-3.290596485,-2.904206514
48469,48469,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG6600,,Khangar,,,98106-2a,,-3.470690489,-5.951207638
48470,48470,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG6600,,Khangar,,,98106-2a,,-4.477711678,-5.961791992
48471,48471,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG6600,,Khangar,,,98106-2a,,-3.863027811,-7.074712276
48472,48472,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG6600,,Khangar,,,98106-2a,,-4.18741703,-6.718931675
48473,48473,Portnyagin et al. 2020,"Portnyagin, M., et al. (2020). TephraKam: geochemical database of glass compositions in tephra and volcanic rocks of Kamchatka. ESSD 12, 469–486. DOI: 10.5194/essd-12-469-2020",Kamchatka,Kamchatka,https://doi.org/10.5194/essd-12-469-2020,KHG6600,,Khangar,,,98106-2a,,-3.687502623,-6.261312008
